Latitude,Longitude,Year,Month,Day,Temperature,Temp_MAX,Temp_MIN,Dew,Wind speed,Wind speed_MAX,Wind speed_MIN,Wind direction,Relative humidity,specfic humidity, Surface Pressure,Fire
29.37,79.02,2019,4,4,27.2,34.82,19.79,8.37,2.65,3.78,1.57,194.25,32.62,7.26,95.16,0
29.37,79.02,2020,4,17,27.23,33.44,22.28,10.12,2.92,5.85,0.97,161.69,36.12,8.24,94.92,0
29.48,79.1,2019,5,8,27.25,36.4,18.9,2.43,4.55,8.21,1.87,224.69,23.56,5.19,88.72,1
29.42,79.09,2019,4,30,27.25,35.97,17.72,3.87,3.06,5.26,0.82,128.12,25.56,5.86,88.77,0
29.37,79.02,2020,5,5,27.3,31.97,20.76,15.8,1.55,2.77,0.66,177.06,51.0,11.84,94.99,0
29.42,79.09,2019,5,13,27.33,34.48,20.51,7.72,2.81,5.7,0.94,215.44,31.0,7.45,88.8,1
29.42,79.09,2019,5,26,27.35,35.72,19.53,7.68,3.22,6.09,1.14,249.88,32.44,7.51,88.64,1
29.37,79.02,2020,5,3,27.39,32.52,22.97,17.89,2.45,4.41,0.27,121.25,57.44,13.61,94.95,0
29.69,78.82,2021,4,18,27.44,34.93,20.61,7.21,3.74,7.2,0.99,230.44,29.62,6.65,95.24,1
29.48,79.1,2019,5,9,27.45,36.66,18.43,1.45,4.77,8.92,2.14,235.62,21.75,4.88,88.59,1
29.37,79.02,2020,4,30,27.48,33.19,20.87,15.89,2.09,4.27,0.66,141.69,50.81,11.9,95.09,0
29.37,79.02,2020,5,31,27.52,33.7,23.05,17.89,3.88,6.6,1.85,118.81,58.81,13.73,94.95,0
29.42,79.09,2019,5,1,27.55,35.13,19.37,6.9,3.34,5.5,0.75,117.31,29.94,7.08,88.69,0
29.42,79.09,2019,5,20,27.56,35.56,20.39,8.15,3.29,6.35,0.71,204.88,32.12,7.63,89.03,0
29.76,78.68,2019,5,27,27.58,35.26,20.55,3.19,3.73,7.27,0.66,201.5,22.88,5.55,86.91,0
29.66,78.82,2021,4,17,27.59,35.12,20.9,8.41,4.62,6.3,2.55,200.12,31.88,7.26,95.17,1
29.76,78.68,2019,5,28,27.61,36.15,18.8,-1.0,3.41,6.26,1.41,199.06,17.62,4.09,86.84,0
29.37,79.02,2020,4,18,27.65,34.83,21.7,11.59,3.07,4.08,1.87,170.5,39.31,9.03,95.05,0
29.51,78.9,2021,3,29,27.69,36.18,19.65,4.81,3.16,5.25,1.59,163.62,25.38,5.68,94.75,1
29.37,79.02,2021,5,14,27.75,34.77,20.63,13.63,2.52,4.38,1.26,212.81,44.81,10.38,94.61,0
29.76,78.68,2019,5,10,27.76,35.12,20.44,6.69,3.85,8.3,1.49,260.44,27.81,7.14,86.93,0
29.37,79.02,2020,5,11,27.78,32.48,21.3,15.83,1.76,2.93,0.09,157.62,51.25,11.96,95.16,0
29.37,79.02,2019,4,5,27.81,35.48,19.99,10.33,2.98,4.38,1.96,203.0,35.75,8.3,95.06,0
29.76,78.68,2020,5,22,27.83,35.07,19.83,7.38,2.78,5.33,0.71,192.5,29.81,7.51,86.79,0
29.48,79.1,2019,5,11,27.89,35.53,21.48,8.23,2.7,5.09,0.1,204.19,31.94,7.75,88.95,1
29.37,79.02,2020,5,1,27.89,33.56,22.17,16.87,1.87,2.84,0.39,169.94,52.94,12.7,94.94,0
29.37,79.02,2019,4,7,27.94,34.8,21.43,10.9,2.92,4.44,1.66,183.06,36.62,8.61,94.92,0
29.37,79.02,2020,5,30,27.94,31.73,23.13,17.1,2.06,3.84,0.72,142.19,52.81,12.88,94.91,0
29.76,78.68,2019,5,22,27.96,34.69,21.58,5.27,3.06,6.56,0.79,215.5,25.5,6.41,87.07,0
29.66,78.82,2021,4,19,27.97,36.54,19.94,3.51,5.42,9.0,2.78,305.06,23.88,5.25,94.84,1
29.37,79.02,2021,5,24,28.06,35.94,20.76,12.28,4.13,6.6,2.2,310.0,40.81,9.46,94.63,0
29.76,78.68,2020,5,25,28.08,35.37,21.92,8.2,3.48,7.08,1.17,262.81,31.12,7.87,86.88,0
29.42,79.09,2020,5,22,28.09,35.33,19.68,9.8,2.57,4.28,1.2,195.25,34.25,8.67,88.57,0
29.63,78.81,2021,4,11,28.14,37.59,19.67,-2.78,3.8,6.72,2.13,279.75,14.31,3.23,95.22,1
29.37,79.02,2020,4,25,28.15,34.73,22.61,11.28,2.2,3.04,1.41,135.75,37.44,8.91,94.86,0
29.37,79.02,2021,5,22,28.2,35.41,20.85,13.58,2.48,4.46,0.21,179.0,43.94,10.31,94.66,0
29.37,79.02,2019,4,21,28.22,36.15,20.83,9.21,3.2,5.31,1.3,211.88,33.06,7.69,94.71,0
29.42,79.09,2019,5,24,28.27,35.87,21.36,11.08,3.21,6.13,0.7,186.06,36.31,9.4,88.85,0
29.57,79.03,2021,3,30,28.28,37.15,21.69,0.86,3.15,4.34,1.34,188.5,18.62,4.33,94.24,1
29.37,79.02,2021,5,23,28.28,36.34,22.11,12.75,2.57,4.74,0.76,203.12,41.69,9.77,94.71,0
29.42,79.09,2019,5,10,28.32,36.55,19.51,6.65,4.1,7.66,2.41,292.5,27.38,6.96,88.73,1
29.57,79.03,2021,4,5,28.35,36.87,20.51,-2.47,3.08,5.45,1.49,141.69,14.0,3.42,95.02,1
29.77,78.71,2020,5,26,28.35,36.44,21.08,8.71,3.61,6.2,1.22,193.38,32.62,8.24,86.81,1
29.37,79.02,2019,4,10,28.35,37.01,19.86,9.29,3.38,5.25,2.55,230.75,32.81,7.75,95.02,0
29.66,78.82,2021,4,5,28.35,36.87,20.51,-2.47,3.08,5.45,1.49,141.69,14.0,3.42,95.02,0
29.76,78.68,2020,5,26,28.35,36.44,21.08,8.71,3.61,6.2,1.22,193.38,32.62,8.24,86.81,0
29.76,78.68,2020,5,24,28.47,35.89,22.39,7.78,3.83,7.55,0.93,224.69,29.81,7.69,86.97,0
29.37,79.02,2020,5,13,28.48,34.96,22.15,14.87,2.76,4.84,1.06,262.38,45.38,11.17,94.88,0
29.42,79.09,2020,5,25,28.51,35.79,22.59,10.45,3.19,5.41,1.8,296.5,34.94,9.03,88.67,0
29.42,79.09,2019,5,23,28.51,35.28,21.87,7.69,3.64,6.43,0.16,183.19,28.25,7.45,88.82,0
29.42,79.09,2019,5,21,28.54,35.94,20.83,5.95,3.39,6.12,0.86,210.38,26.56,6.59,88.97,0
29.37,79.02,2020,5,12,28.62,34.98,22.15,14.48,2.73,4.71,0.67,226.62,44.44,10.93,95.03,0
29.76,78.68,2020,5,23,28.62,35.81,22.28,9.11,3.58,7.4,0.81,194.75,31.56,8.36,86.98,0
29.42,79.09,2019,5,28,28.65,37.58,19.78,-0.95,3.3,5.86,0.85,196.81,16.88,4.03,88.64,0
29.76,78.68,2020,5,27,28.66,36.62,20.86,9.64,3.5,6.2,0.14,144.0,34.56,8.79,86.73,1
29.42,79.09,2019,5,27,28.67,36.94,21.13,3.61,3.98,7.06,1.66,214.94,22.5,5.62,88.69,0
29.37,79.02,2019,5,18,28.76,34.31,24.14,13.74,2.38,4.45,0.73,271.62,41.19,10.44,94.8,0
29.42,79.09,2020,5,26,28.76,37.08,21.87,10.45,3.61,5.31,1.57,201.75,35.31,9.03,88.59,0
29.37,79.02,2019,4,6,28.79,36.15,21.44,11.73,2.88,4.7,1.43,187.38,36.75,9.09,94.98,0
29.42,79.09,2020,5,23,28.83,35.87,21.84,11.62,2.95,5.8,0.91,176.19,36.44,9.7,88.77,0
29.71,78.78,2021,4,26,28.84,38.21,20.54,3.74,3.41,5.58,1.8,202.31,22.56,5.31,94.95,1
29.37,79.02,2020,5,2,28.84,35.22,22.23,17.08,2.91,4.41,1.6,175.62,51.31,12.88,94.86,0
29.37,79.02,2020,5,8,28.87,36.15,21.6,11.76,2.63,4.74,1.04,240.19,37.25,9.16,94.83,0
29.37,79.02,2021,5,29,28.87,34.96,23.23,19.98,3.16,4.52,1.55,159.31,60.69,15.5,94.71,0
29.6,78.92,2021,4,7,28.88,37.02,22.49,0.83,3.34,5.32,1.19,198.25,17.19,4.27,95.05,1
29.6,78.92,2021,4,6,28.9,36.52,22.75,-2.41,2.79,4.01,1.46,124.44,13.75,3.42,94.96,1
29.37,79.02,2020,4,15,28.9,36.88,23.37,12.18,2.81,4.48,1.76,200.44,38.44,9.4,95.08,0
29.37,79.02,2020,4,16,28.91,36.83,21.83,10.77,3.68,6.32,1.26,232.69,34.88,8.54,94.89,0
29.37,79.02,2021,5,7,28.91,35.12,23.1,12.37,2.52,3.69,1.73,194.25,38.0,9.52,95.16,0
29.37,79.02,2020,4,13,28.95,36.83,22.21,13.58,2.54,4.31,0.51,212.19,41.5,10.25,94.99,0
29.76,78.68,2019,5,29,28.96,37.32,19.77,0.01,3.57,6.87,0.65,223.12,16.75,4.39,86.76,0
29.37,79.02,2020,4,14,28.99,35.98,23.15,14.11,2.55,4.79,0.7,157.12,42.44,10.62,95.11,0
29.37,79.02,2019,4,11,29.01,37.33,22.52,8.42,3.5,6.23,1.39,212.38,30.25,7.32,94.98,1
29.42,79.09,2020,5,24,29.01,36.34,22.78,9.62,3.45,5.8,1.28,254.31,32.5,8.54,88.75,0
29.44,79.05,2019,4,11,29.01,37.33,22.52,8.42,3.5,6.23,1.39,212.38,30.25,7.32,94.98,0
29.37,79.02,2021,5,9,29.08,35.76,21.59,11.88,2.91,4.84,1.54,203.31,36.94,9.22,94.85,0
29.37,79.02,2021,5,18,29.15,34.21,24.72,10.73,2.62,5.05,0.94,184.31,32.5,8.54,94.83,0
29.42,79.09,2020,5,27,29.22,37.11,22.11,11.12,3.34,6.24,1.11,136.5,35.62,9.46,88.54,0
29.37,79.02,2019,4,12,29.23,37.59,21.64,8.86,3.33,5.69,1.64,207.25,30.25,7.57,94.99,0
29.42,79.09,2019,5,22,29.27,36.74,21.46,5.62,3.21,6.74,0.55,233.75,25.12,6.47,88.85,0
29.6,78.92,2021,4,12,29.29,37.17,21.98,3.15,4.72,9.16,1.4,306.69,19.5,5.07,95.26,1
29.37,79.02,2019,4,22,29.32,36.38,22.33,9.61,2.48,4.88,0.47,201.12,30.94,7.93,94.76,0
29.4,78.92,2019,4,13,29.33,37.58,21.98,10.12,4.04,7.04,1.08,211.31,33.12,8.18,95.02,1
29.37,79.02,2021,5,8,29.43,34.73,23.17,11.62,1.84,2.78,0.48,193.69,35.12,9.03,95.04,0
29.37,79.02,2020,5,29,29.44,35.33,23.83,16.19,3.7,5.31,2.27,119.5,46.44,12.21,94.74,0
29.37,79.02,2019,4,23,29.45,37.0,21.62,10.81,2.77,5.08,1.22,150.69,33.44,8.54,94.93,0
29.37,79.02,2020,5,9,29.45,36.41,21.38,13.86,2.36,3.62,1.03,151.06,40.5,10.5,94.93,0
29.37,79.02,2021,5,30,29.48,35.27,23.12,19.58,2.44,3.62,0.38,202.25,57.56,15.14,94.61,0
29.37,79.02,2020,5,16,29.5,37.75,21.83,11.08,4.25,7.02,2.22,241.19,35.06,8.79,94.61,0
29.37,79.02,2021,5,28,29.51,36.27,21.98,12.99,2.62,3.98,1.89,154.06,38.5,10.07,94.54,0
29.66,78.82,2021,4,13,29.52,37.98,21.33,2.71,4.79,8.49,2.16,305.5,19.94,4.88,95.06,1
29.37,79.02,2021,5,25,29.54,38.57,20.73,9.66,3.8,5.5,3.13,310.88,32.62,8.0,94.36,0
29.37,79.02,2019,5,5,29.64,38.63,20.86,0.1,4.84,9.34,2.21,273.44,17.12,4.09,94.83,0
29.37,79.02,2020,5,14,29.65,37.05,22.4,15.37,3.18,6.09,1.64,207.88,44.56,11.54,94.85,0
29.37,79.02,2020,5,10,29.75,35.86,23.58,16.23,1.62,2.97,0.21,173.75,46.25,12.21,94.99,0
29.37,79.02,2021,5,15,29.81,37.32,22.44,10.48,3.0,5.2,1.16,211.75,32.38,8.36,94.72,0
29.37,79.02,2019,5,4,29.83,38.26,21.92,1.89,4.01,7.37,1.29,202.19,19.69,4.76,94.84,0
29.37,79.02,2021,5,10,29.9,35.1,25.31,12.76,2.09,3.98,0.23,275.62,36.06,9.77,94.72,0
29.37,79.02,2019,4,14,29.9,38.86,21.82,7.85,4.54,8.09,2.08,232.94,29.06,7.08,94.97,0
29.37,79.02,2021,5,11,29.92,36.32,22.87,11.73,2.73,4.19,1.06,189.25,34.5,9.16,94.65,0
29.37,79.02,2019,5,19,29.96,37.31,22.48,11.67,3.42,6.46,1.14,270.56,35.31,9.09,94.83,0
29.37,79.02,2021,5,6,30.02,35.84,22.78,11.13,2.5,4.16,0.66,166.94,32.62,8.73,95.01,0
29.42,79.09,2019,5,29,30.08,38.51,20.87,0.39,3.34,5.98,1.09,229.94,16.12,4.46,88.56,0
29.44,79.05,2021,5,2,30.12,35.84,25.46,9.27,2.74,4.37,0.96,153.12,28.56,7.75,95.02,1
29.76,78.68,2019,5,30,30.13,37.98,21.74,0.93,3.95,7.39,1.31,213.06,16.44,4.7,86.7,0
29.37,79.02,2020,5,20,30.17,38.89,21.83,6.48,3.2,5.69,1.6,205.31,25.62,6.47,94.3,0
29.37,79.02,2021,5,12,30.3,36.95,24.33,10.73,2.42,5.28,0.54,200.31,31.5,8.61,94.45,0
29.37,79.02,2020,5,17,30.44,38.56,22.61,10.08,3.62,6.24,2.17,248.94,31.5,8.24,94.53,0
29.37,79.02,2021,5,5,30.48,36.98,24.91,10.32,3.09,4.84,1.43,146.94,30.56,8.3,94.87,0
29.73,78.75,2021,4,27,30.5,39.29,22.15,5.63,3.59,6.05,1.29,201.69,22.94,6.04,94.88,1
29.37,79.02,2020,5,19,30.51,39.02,23.37,5.51,3.99,6.96,1.86,249.06,23.88,6.1,94.4,0
29.37,79.02,2020,5,15,30.57,39.01,23.8,12.38,4.16,7.36,2.36,284.5,35.81,9.58,94.69,0
29.66,78.82,2021,4,14,30.58,39.03,21.94,5.01,4.61,9.05,2.19,298.62,22.0,5.74,94.92,1
29.37,79.02,2019,5,14,30.59,36.59,24.51,12.43,2.76,5.2,1.02,258.69,34.25,9.58,94.69,0
29.37,79.02,2019,4,15,30.59,39.44,22.93,6.58,3.83,6.77,2.01,250.0,25.75,6.53,94.85,0
29.37,79.02,2021,4,15,30.65,38.94,22.73,4.77,4.47,8.59,2.51,299.19,20.94,5.68,94.87,0
29.37,79.02,2021,5,16,30.71,38.8,22.08,8.01,2.64,4.92,0.88,210.0,27.06,7.14,94.83,0
29.37,79.02,2021,5,26,30.73,38.65,22.75,8.16,2.89,4.67,1.58,278.5,27.81,7.39,94.22,0
29.76,78.68,2019,5,31,30.76,38.81,21.37,0.89,3.47,5.87,1.14,206.75,16.19,4.7,86.76,0
29.37,79.02,2019,5,6,30.78,39.69,22.83,-0.28,5.19,9.3,2.67,296.25,15.06,3.97,94.61,0
29.47,79.01,2021,5,4,30.86,37.98,22.86,8.99,2.59,4.18,1.21,156.62,27.44,7.63,94.72,1
29.44,79.05,2019,4,28,30.87,40.55,22.39,2.36,4.34,7.57,1.93,213.88,18.38,4.82,94.62,1
29.37,79.02,2019,5,25,30.88,37.44,24.41,11.4,5.29,8.73,2.16,300.75,32.62,8.97,94.59,1
29.37,79.02,2019,4,24,30.9,38.35,23.1,11.12,2.73,3.98,1.53,169.62,31.44,8.73,95.03,0
29.37,79.02,2020,5,18,30.92,38.9,24.4,8.9,3.66,6.88,0.51,212.0,28.38,7.63,94.45,0
29.37,79.02,2019,5,3,30.99,38.31,24.97,8.24,3.18,5.98,1.35,161.69,25.69,7.26,94.74,0
29.37,79.02,2020,5,28,31.01,36.9,26.25,14.01,4.66,6.3,2.57,90.81,36.81,10.68,94.51,0
29.37,79.02,2021,4,16,31.02,38.87,24.63,3.26,3.41,5.62,1.62,283.31,18.5,5.07,94.85,1
29.42,79.09,2019,5,30,31.03,39.15,21.63,1.06,3.61,6.35,0.27,208.06,15.94,4.64,88.5,0
29.37,79.02,2020,5,21,31.06,40.3,22.22,7.26,3.59,6.84,0.59,209.06,25.31,6.84,94.2,1
29.4,78.92,2020,5,21,31.06,40.3,22.22,7.26,3.59,6.84,0.59,209.06,25.31,6.84,94.2,0
29.44,79.05,2021,5,3,31.07,36.87,25.5,9.34,2.11,4.69,0.47,180.88,27.12,7.75,94.83,1
29.4,78.92,2021,5,27,31.1,38.44,23.69,10.1,2.13,3.14,0.95,173.25,30.19,8.3,94.27,1
29.44,79.05,2021,5,1,31.12,37.83,24.39,8.37,2.44,3.95,0.88,162.88,25.69,7.26,94.94,1
29.4,78.92,2019,5,15,31.15,38.23,23.33,10.51,2.84,4.34,1.27,204.44,30.12,8.42,94.84,1
29.37,79.02,2021,4,30,31.19,38.7,22.62,8.46,2.9,5.09,1.23,166.06,26.5,7.32,94.95,0
29.37,79.02,2021,5,31,31.2,37.14,25.15,17.89,2.04,4.05,0.19,209.81,47.06,13.67,94.31,0
29.37,79.02,2019,4,27,31.21,40.73,22.97,3.84,5.05,9.48,2.11,302.12,21.5,5.49,94.69,1
29.37,79.02,2019,5,17,31.3,38.01,24.82,12.02,3.05,5.82,1.27,277.25,32.75,9.28,94.82,0
29.37,79.02,2021,4,28,31.42,40.12,22.83,7.36,3.52,6.01,2.0,248.31,24.88,6.77,94.96,0
29.37,79.02,2019,4,25,31.63,39.69,23.58,10.15,2.83,4.67,0.87,173.75,28.75,8.18,95.01,0
29.37,79.02,2021,5,17,31.65,39.56,24.27,5.99,3.06,4.95,1.27,185.38,23.0,6.29,94.8,0
29.37,79.02,2019,5,26,31.66,39.97,22.97,7.86,3.49,5.52,1.66,271.44,25.69,7.14,94.47,1
29.37,79.02,2019,5,16,31.66,39.06,24.51,11.57,3.12,5.53,1.49,218.75,30.94,9.03,94.87,0
29.63,78.81,2019,5,26,31.66,39.97,22.97,7.86,3.49,5.52,1.66,271.44,25.69,7.14,94.47,0
29.37,79.02,2019,5,2,31.73,39.3,24.47,7.88,3.68,6.09,1.0,108.62,24.44,7.08,94.57,0
29.57,79.03,2019,5,7,31.76,40.73,23.44,-0.53,4.9,8.44,2.42,219.5,14.25,3.91,94.49,1
29.42,79.09,2019,5,31,31.83,39.64,22.4,1.23,3.33,5.56,1.21,188.75,15.44,4.7,88.57,0
29.37,79.02,2019,4,29,31.85,41.08,23.77,0.62,3.3,5.38,0.32,193.88,15.62,4.27,94.61,0
29.47,79.01,2019,5,12,31.9,39.12,25.44,8.86,3.75,7.7,1.6,278.44,26.12,7.57,94.7,1
29.37,79.02,2019,5,20,32.03,40.01,24.56,8.95,3.5,7.26,0.7,211.12,25.88,7.57,94.87,0
29.37,79.02,2019,4,26,32.06,39.97,24.75,8.76,4.28,7.15,1.88,213.5,25.56,7.45,94.85,1
29.37,79.02,2021,4,29,32.2,39.63,26.37,7.58,3.4,6.05,1.27,188.25,23.19,6.9,94.95,0
29.44,79.05,2019,5,13,32.39,39.48,26.26,8.5,2.95,5.95,0.81,228.81,24.06,7.39,94.62,1
29.37,79.02,2019,5,24,32.63,39.41,25.9,12.96,3.43,5.09,1.45,203.38,31.12,9.95,94.65,0
29.44,79.05,2019,4,30,32.67,41.23,23.58,2.2,3.34,4.72,1.79,126.81,15.94,4.82,94.47,1
29.4,78.92,2019,5,8,32.69,41.75,24.26,1.39,4.89,8.84,2.25,208.44,15.25,4.46,94.49,1
29.4,78.92,2019,5,9,32.83,41.8,24.57,0.98,5.19,9.61,2.6,242.19,14.69,4.33,94.35,1
29.37,79.02,2019,5,1,32.92,40.52,25.73,5.04,3.9,6.01,1.66,128.0,18.81,5.86,94.4,0
29.37,79.02,2020,5,22,33.05,41.54,24.63,9.2,3.06,5.16,1.16,205.69,25.69,7.81,94.31,0
29.37,79.02,2019,5,21,33.11,40.87,25.14,6.98,3.82,5.84,1.38,230.31,22.0,6.65,94.79,0
29.47,79.01,2019,5,11,33.15,40.47,26.78,8.62,3.06,5.23,0.66,240.62,24.31,7.51,94.74,1
29.37,79.02,2019,5,27,33.21,41.57,25.58,3.92,4.28,7.3,1.69,247.44,17.38,5.37,94.47,0
29.4,78.92,2019,5,10,33.29,41.29,24.94,7.23,4.37,7.44,2.59,296.56,20.81,6.77,94.48,1
29.37,79.02,2019,5,28,33.43,42.31,24.86,-0.42,3.73,6.45,1.12,225.12,12.81,3.91,94.41,0
29.37,79.02,2019,5,22,33.57,41.11,25.65,7.68,3.44,5.59,1.36,239.38,22.12,6.96,94.64,0
29.37,79.02,2020,5,25,33.73,41.91,26.09,10.32,4.41,7.45,2.41,306.5,26.81,8.36,94.41,0
29.37,79.02,2020,5,23,33.93,41.68,26.92,11.24,3.34,5.06,2.2,183.06,26.81,8.85,94.47,0
29.37,79.02,2020,5,24,34.34,42.53,26.61,9.19,3.99,7.11,0.84,250.81,23.94,7.75,94.48,0
29.37,79.02,2019,5,29,34.62,43.41,25.29,1.53,3.88,6.78,0.7,249.12,13.44,4.52,94.3,0
29.66,78.82,2020,5,26,34.65,43.61,26.44,10.1,3.86,6.27,1.33,198.19,25.25,8.3,94.3,1
29.71,78.78,2020,5,27,34.91,43.37,27.01,11.11,3.22,6.18,0.75,146.75,26.62,8.91,94.23,1
29.37,79.02,2019,5,30,36.03,44.16,28.21,2.03,3.84,6.74,0.39,236.0,12.69,4.64,94.22,0
29.37,79.02,2019,5,31,36.37,44.98,27.59,2.22,3.12,4.74,2.14,216.19,12.88,4.7,94.26,0
29.76,78.68,2020,2,1,6.05,12.22,2.34,-0.56,1.72,3.35,0.43,167.62,64.38,4.21,87.63,0
29.76,78.68,2020,2,7,6.33,11.72,1.95,-1.6,1.62,2.92,0.78,160.31,58.25,3.91,87.72,0
29.76,78.68,2020,2,2,7.13,15.58,1.3,-3.15,2.15,4.0,0.79,149.44,51.31,3.48,87.78,0
29.76,78.68,2020,2,8,7.3,14.78,2.08,-2.64,2.16,5.16,0.66,151.25,51.12,3.66,87.81,0
29.76,78.68,2020,2,6,7.4,13.69,3.6,-0.98,1.75,4.38,0.08,225.81,56.69,4.09,87.52,0
29.76,78.68,2020,2,4,7.41,14.23,2.42,-2.78,2.26,4.69,0.98,131.38,50.25,3.6,87.66,0
29.42,79.09,2020,2,1,7.48,13.69,2.81,0.4,1.83,3.32,0.52,204.19,62.5,4.39,89.54,0
29.76,78.68,2020,2,5,7.52,14.9,2.55,-1.61,2.29,4.86,0.4,175.0,54.31,3.91,87.57,0
29.42,79.09,2020,2,7,7.65,13.83,3.39,-1.02,2.09,3.39,1.19,152.38,55.62,3.97,89.65,0
29.42,79.09,2020,2,2,7.88,17.75,0.12,-2.06,2.73,3.75,1.88,193.12,53.69,3.72,89.63,0
29.42,79.09,2020,2,8,7.94,16.67,1.47,-1.96,2.47,4.27,0.95,147.31,52.69,3.72,89.68,0
29.42,79.09,2020,2,5,8.11,17.0,1.74,-1.07,2.7,4.58,1.16,183.81,55.5,4.03,89.42,0
29.76,78.68,2021,2,5,8.25,14.02,4.42,2.7,2.06,3.22,0.3,205.12,70.56,5.31,87.63,0
29.42,79.09,2020,2,6,8.35,15.53,3.12,-0.62,2.08,4.25,0.29,206.0,55.5,4.09,89.41,0
29.76,78.68,2020,2,21,8.36,12.76,5.07,5.45,2.98,5.17,1.5,81.69,82.44,6.47,87.85,0
29.76,78.68,2020,2,3,8.38,15.63,4.22,-3.58,1.7,4.06,0.12,158.0,44.44,3.42,87.74,0
29.76,78.68,2020,3,7,8.44,13.16,4.15,6.12,2.99,4.48,1.38,114.44,86.0,6.77,87.55,0
29.42,79.09,2020,2,4,8.7,15.48,4.08,-1.47,2.27,3.97,0.91,117.38,50.38,3.91,89.55,0
29.76,78.68,2020,2,9,8.84,16.58,2.32,-2.32,2.35,4.76,0.59,154.69,47.44,3.72,87.98,0
29.76,78.68,2021,1,29,9.04,15.84,5.23,-6.34,1.96,4.72,0.31,147.5,34.12,2.69,87.58,0
29.76,78.68,2021,2,6,9.07,16.71,3.83,-1.18,2.36,5.31,0.68,169.06,52.25,4.03,87.54,0
29.42,79.09,2020,2,9,9.22,18.15,2.15,-1.55,2.56,3.92,1.43,143.25,49.88,3.85,89.82,0
29.76,78.68,2021,1,14,9.38,17.24,4.31,-4.47,1.91,4.37,0.77,170.44,39.31,3.17,87.51,0
29.76,78.68,2020,2,10,9.63,16.87,5.2,-1.65,1.85,4.58,0.28,190.94,47.06,3.91,87.81,0
29.42,79.09,2020,2,3,9.65,17.43,4.7,-2.74,2.0,3.83,0.56,127.88,43.44,3.54,89.61,0
29.76,78.68,2019,3,1,9.65,16.94,3.4,-0.72,2.04,4.48,0.08,148.06,50.31,4.15,87.5,0
29.76,78.68,2021,1,30,9.65,17.13,5.36,-6.65,1.91,5.06,0.16,151.94,32.31,2.62,87.47,0
29.76,78.68,2021,1,25,9.74,17.72,4.38,-3.31,1.98,3.8,0.52,143.75,42.44,3.48,87.63,0
29.42,79.09,2020,2,21,9.85,13.35,6.94,6.68,4.21,7.06,1.63,77.56,81.25,6.84,89.75,0
29.42,79.09,2020,2,10,9.92,18.31,4.33,-0.95,2.28,4.2,1.25,207.75,49.19,3.97,89.66,1
29.42,79.09,2021,2,5,9.92,17.37,5.58,3.46,2.16,3.52,0.16,192.94,68.44,5.49,89.52,0
29.59,79.07,2020,2,10,9.92,18.31,4.33,-0.95,2.28,4.2,1.25,207.75,49.19,3.97,89.66,0
29.76,78.68,2021,1,26,9.94,17.68,5.92,-5.38,1.66,3.71,0.38,134.81,36.5,2.99,87.59,0
